mc_id,location_id,version,geometry,events,pure_class,mixed_dominant_class,mixed_second_dominant_class,s2_l2_bands,era5,cci_landcover_map,copernicus_dem,de_africa_climatology,event_arrays,s2cloudless_cloudmask,sen2cor_cloudmask,unetmobv2_cloudmask,earthnet_cloudmask,remarks,continent
mc_-121.83_50.21_1.3_20230910_0,-121.83_50.21,1.3,"POLYGON ((-121.85423680921026 50.19997370024003, -121.8151992669992 50.19997370024003, -121.8151992669992 50.22502441373124, -121.85423680921026 50.22502441373124, -121.85423680921026 50.19997370024003))","[(37690, '2021-07-29', '2021-08-02')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-121.89_43.09_1.3_20230910_0,-121.89_43.09,1.3,"POLYGON ((-121.90998869587916 43.08064298236048, -121.87611669687512 43.08064298236048, -121.87611669687512 43.10546673623199, -121.90998869587916 43.10546673623199, -121.90998869587916 43.08064298236048))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-121.89_49.72_1.3_20230910_0,-121.89_49.72,1.3,"POLYGON ((-121.909569202486 49.70276549867423, -121.87097821976968 49.70276549867423, -121.87097821976968 49.7277882073771, -121.909569202486 49.7277882073771, -121.909569202486 49.70276549867423))","[(15166, '2018-08-07', '2018-08-12')]",-,broadtree,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-121.96_49.97_1.3_20230910_0,-121.96_49.97,1.3,"POLYGON ((-121.97632855269973 49.95277054184332, -121.93755207002764 49.95277054184332, -121.93755207002764 49.977783136250586, -121.97632855269973 49.977783136250586, -121.97632855269973 49.95277054184332))","[(10854, '2017-08-08', '2017-08-13')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-121.98_42.96_1.3_20230910_0,-121.98_42.96,1.3,"POLYGON ((-121.99882421467609 42.94732167720575, -121.96505899029613 42.94732167720575, -121.96505899029613 42.97212137316259, -121.99882421467609 42.97212137316259, -121.99882421467609 42.94732167720575))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-121.89_66.17_1.3_20230910_0,-121.89_66.17,1.3,"POLYGON ((-121.92442341530248 66.15258113497028, -121.86166275570146 66.15258113497028, -121.86166275570146 66.17797060579477, -121.92442341530248 66.17797060579477, -121.92442341530248 66.15258113497028))",[],-,needletree,broadtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-121.90_50.09_1.3_20230910_0,-121.90_50.09,1.3,"POLYGON ((-121.91528186001345 50.07498325735078, -121.87637649031545 50.07498325735078, -121.87637649031545 50.10001485879656, -121.91528186001345 50.10001485879656, -121.91528186001345 50.07498325735078))","[(10854, '2017-08-08', '2017-08-13')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.00_50.59_1.3_20230910_0,-122.00_50.59,1.3,"POLYGON ((-122.02103357341447 50.57499003413363, -121.98173565108465 50.57499003413363, -121.98173565108465 50.60000802867722, -122.02103357341447 50.60000802867722, -122.02103357341447 50.57499003413363))","[(15166, '2018-08-07', '2018-08-12')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.03_66.75_1.3_20230910_0,-122.03_66.75,1.3,"POLYGON ((-122.06401178947026 66.73593154554587, -121.99985081924439 66.73593154554587, -121.99985081924439 66.76128672088939, -122.06401178947026 66.76128672088939, -122.06401178947026 66.73593154554587))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.07_66.17_1.3_20230910_0,-122.07_66.17,1.3,"POLYGON ((-122.10491216622046 66.15538730435918, -122.04228507056256 66.15538730435918, -122.04228507056256 66.18071995608184, -122.10491216622046 66.18071995608184, -122.10491216622046 66.15538730435918))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.10_66.70_1.3_20230910_0,-122.10_66.70,1.3,"POLYGON ((-122.13614265129567 66.68872114741481, -122.07216449526373 66.68872114741481, -122.07216449526373 66.71405266954058, -122.13614265129567 66.71405266954058, -122.13614265129567 66.68872114741481))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.11_49.84_1.3_20230910_0,-122.11_49.84,1.3,"POLYGON ((-122.13180023893146 49.827792167807765, -122.09319155038187 49.827792167807765, -122.09319155038187 49.85276150058196, -122.13180023893146 49.85276150058196, -122.13180023893146 49.827792167807765))","[(20651, '2019-07-22', '2019-07-26')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.12_49.97_1.3_20230910_0,-122.12_49.97,1.3,"POLYGON ((-122.13463038883141 49.95279084966227, -122.09591690257075 49.95279084966227, -122.09591690257075 49.977762808502476, -122.13463038883141 49.977762808502476, -122.13463038883141 49.95279084966227))","[(37690, '2021-07-29', '2021-08-02')]",-,needletree,mixedtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.14_42.98_1.3_20230910_0,-122.14_42.98,1.3,"POLYGON ((-122.15991658164562 42.96678381730116, -122.1261888319853 42.96678381730116, -122.1261888319853 42.99154810275887, -122.15991658164562 42.99154810275887, -122.15991658164562 42.96678381730116))",[],-,soil,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.14_50.21_1.3_20230910_0,-122.14_50.21,1.3,"POLYGON ((-122.16250830399039 50.200013360127116, -122.12359442970744 50.200013360127116, -122.12359442970744 50.22498471485243, -122.16250830399039 50.22498471485243, -122.16250830399039 50.200013360127116))","[(10854, '2017-08-08', '2017-08-13')]",-,grassland,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.14_50.32_1.3_20230910_0,-122.14_50.32,1.3,"POLYGON ((-122.15977543962808 50.30278942170166, -122.12077168552901 50.30278942170166, -122.12077168552901 50.327764205390395, -122.15977543962808 50.327764205390395, -122.15977543962808 50.30278942170166))","[(29988, '2020-08-05', '2020-08-13')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.19_49.84_1.3_20230910_0,-122.19_49.84,1.3,"POLYGON ((-122.20678533686213 49.82780179899717, -122.16820644720949 49.82780179899717, -122.16820644720949 49.85275185997226, -122.20678533686213 49.85275185997226, -122.20678533686213 49.82780179899717))","[(10854, '2017-08-08', '2017-08-13')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.22_49.72_1.3_20230910_0,-122.22_49.72,1.3,"POLYGON ((-122.24005956836814 49.702807736365045, -122.20159893063614 49.702807736365045, -122.20159893063614 49.727745928278736, -122.24005956836814 49.727745928278736, -122.24005956836814 49.702807736365045))","[(10854, '2017-08-08', '2017-08-13')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.16_66.93_1.3_20230910_0,-122.16_66.93,1.3,"POLYGON ((-122.19197517707052 66.91372818862314, -122.12744253892532 66.91372818862314, -122.12744253892532 66.93904557184739, -122.19197517707052 66.93904557184739, -122.19197517707052 66.91372818862314))",[],-,grassland,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.26_50.09_1.3_20230910_0,-122.26_50.09,1.3,"POLYGON ((-122.27632069699352 50.07502972651898, -122.23755984747558 50.07502972651898, -122.23755984747558 50.09996834406239, -122.27632069699352 50.09996834406239, -122.27632069699352 50.07502972651898))","[(15166, '2018-08-07', '2018-08-12'), (37690, '2021-07-29', '2021-08-02')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.26_50.34_1.3_20230910_0,-122.26_50.34,1.3,"POLYGON ((-122.28198249577201 50.32502720180274, -122.2430090500787 50.32502720180274, -122.2430090500787 50.34997084799976, -122.28198249577201 50.34997084799976, -122.28198249577201 50.32502720180274))","[(37690, '2021-07-29', '2021-08-02'), (10854, '2017-08-08', '2017-08-13')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.27_49.97_1.3_20230910_0,-122.27_49.97,1.3,"POLYGON ((-122.28737763024593 49.95281053538034, -122.24872521046778 49.95281053538034, -122.24872521046778 49.97774310354608, -122.28737763024593 49.97774310354608, -122.28737763024593 49.95281053538034))","[(15166, '2018-08-07', '2018-08-12')]",-,soil,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.27_66.80_1.3_20230910_0,-122.27_66.80,1.3,"POLYGON ((-122.30565107785591 66.78874729639529, -122.2415446864769 66.78874729639529, -122.2415446864769 66.81402646649575, -122.30565107785591 66.81402646649575, -122.30565107785591 66.78874729639529))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.27_66.01_1.3_20230910_0,-122.27_66.01,1.3,"POLYGON ((-122.29908657129019 65.99986373010084, -122.23699984719256 65.99986373010084, -122.23699984719256 66.02513241088533, -122.29908657129019 66.02513241088533, -122.29908657129019 65.99986373010084))",[],-,needletree,broadtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.30_37.47_1.3_20230910_0,-122.30_37.47,1.3,"POLYGON ((-122.31123629309488 37.46133263559336, -122.28042604445818 37.46133263559336, -122.28042604445818 37.48588848061586, -122.31123629309488 37.48588848061586, -122.31123629309488 37.46133263559336))",[],-,needletree,mixedtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.31_66.68_1.3_20230910_0,-122.31_66.68,1.3,"POLYGON ((-122.34158279108532 66.66375401692994, -122.27783547907488 66.66375401692994, -122.27783547907488 66.68901976390532, -122.34158279108532 66.68901976390532, -122.34158279108532 66.66375401692994))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.32_50.59_1.3_20230910_0,-122.32_50.59,1.3,"POLYGON ((-122.33763548575112 50.575031232905076, -122.29846705569703 50.575031232905076, -122.29846705569703 50.599966789541824, -122.33763548575112 50.599966789541824, -122.33763548575112 50.575031232905076))","[(10854, '2017-08-08', '2017-08-13')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.33_50.21_1.3_20230910_0,-122.33_50.21,1.3,"POLYGON ((-122.35413623559444 50.20003819600884, -122.31529980459918 50.20003819600884, -122.31529980459918 50.224959854715145, -122.35413623559444 50.224959854715145, -122.35413623559444 50.20003819600884))","[(15166, '2018-08-07', '2018-08-12')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.38_49.79_1.3_20230910_0,-122.38_49.79,1.3,"POLYGON ((-122.39561441657997 49.77504904786041, -122.35715515880453 49.77504904786041, -122.35715515880453 49.799949031564964, -122.39561441657997 49.799949031564964, -122.39561441657997 49.77504904786041))","[(37690, '2021-07-29', '2021-08-02'), (29495, '2020-07-27', '2020-08-02')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.38_67.20_1.3_20230910_0,-122.38_67.20,1.3,"POLYGON ((-122.40892641080985 67.18876068088171, -122.34382392064596 67.18876068088171, -122.34382392064596 67.2140129787643, -122.40892641080985 67.2140129787643, -122.40892641080985 67.18876068088171))",[],-,grassland,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.39_50.34_1.3_20230910_0,-122.39_50.34,1.3,"POLYGON ((-122.41251148070998 50.3250441990773, -122.37359117599665 50.3250441990773, -122.37359117599665 50.34995383415857, -122.41251148070998 50.34995383415857, -122.41251148070998 50.3250441990773))","[(15166, '2018-08-07', '2018-08-12')]",-,soil,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.39_67.01_1.3_20230910_0,-122.39_67.01,1.3,"POLYGON ((-122.42532175489592 66.99432036317576, -122.36076238201936 66.99432036317576, -122.36076238201936 67.01956444467582, -122.42532175489592 67.01956444467582, -122.42532175489592 66.99432036317576))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.49_50.46_1.3_20230910_0,-122.49_50.46,1.3,"POLYGON ((-122.50976785443287 50.450055346684834, -122.47077917552807 50.450055346684834, -122.47077917552807 50.47494266402755, -122.50976785443287 50.47494266402755, -122.50976785443287 50.450055346684834))","[(15166, '2018-08-07', '2018-08-12')]",-,grassland,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.50_66.95_1.3_20230910_0,-122.50_66.95,1.3,"POLYGON ((-122.53075940503604 66.93878213768568, -122.4664359537151 66.93878213768568, -122.4664359537151 66.96399154914515, -122.53075940503604 66.96399154914515, -122.53075940503604 66.93878213768568))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.52_66.99_1.3_20230910_0,-122.52_66.99,1.3,"POLYGON ((-122.55302094900362 66.97489654920885, -122.4886187624616 66.97489654920885, -122.4886187624616 67.00009934786716, -122.55302094900362 67.00009934786716, -122.55302094900362 66.97489654920885))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.52_67.40_1.3_20230910_0,-122.52_67.40,1.3,"POLYGON ((-122.55358343485427 67.38600466539857, -122.48805525749547 67.38600466539857, -122.48805525749547 67.41121336721399, -122.55358343485427 67.41121336721399, -122.55358343485427 67.38600466539857))",[],-,grassland,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.53_50.46_1.3_20230910_0,-122.53_50.46,1.3,"POLYGON ((-122.5458715400655 50.450060082732016, -122.50689770741603 50.450060082732016, -122.50689770741603 50.474937923384665, -122.5458715400655 50.474937923384665, -122.5458715400655 50.450060082732016))","[(10854, '2017-08-08', '2017-08-13')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.54_66.60_1.3_20230910_0,-122.54_66.60,1.3,"POLYGON ((-122.57194405217876 66.58601365307025, -122.50858545923838 66.58601365307025, -122.50858545923838 66.61120454175047, -122.57194405217876 66.61120454175047, -122.57194405217876 66.58601365307025))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.55_50.08_1.3_20230910_0,-122.55_50.08,1.3,"POLYGON ((-122.56792725201097 50.072289875625, -122.52928661384264 50.072289875625, -122.52928661384264 50.09715259834452, -122.56792725201097 50.09715259834452, -122.56792725201097 50.072289875625))","[(10854, '2017-08-08', '2017-08-13')]",-,needletree,mixedtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.57_67.32_1.3_20230910_0,-122.57_67.32,1.3,"POLYGON ((-122.60345837470786 67.3110132629018, -122.53818049657781 67.3110132629018, -122.53818049657781 67.33620477546347, -122.60345837470786 67.33620477546347, -122.60345837470786 67.3110132629018))",[],-,grassland,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.58_49.97_1.3_20230910_0,-122.58_49.97,1.3,"POLYGON ((-122.59564890959808 49.95285053473568, -122.5571205702619 49.95285053473568, -122.5571205702619 49.977703065341146, -122.59564890959808 49.977703065341146, -122.59564890959808 49.95285053473568))","[(10854, '2017-08-08', '2017-08-13')]",-,soil,broadtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.60_50.21_1.3_20230910_0,-122.60_50.21,1.3,"POLYGON ((-122.61797144847706 50.20007261859765, -122.57924235373912 50.20007261859765, -122.57924235373912 50.22492539871143, -122.61797144847706 50.22492539871143, -122.61797144847706 50.20007261859765))","[(37690, '2021-07-29', '2021-08-02')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.64_67.16_1.3_20230910_0,-122.64_67.16,1.3,"POLYGON ((-122.67542181388464 67.14435943296978, -122.61066190201277 67.14435943296978, -122.61066190201277 67.16952529265491, -122.67542181388464 67.16952529265491, -122.67542181388464 67.14435943296978))",[],-,grassland,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.66_67.54_1.3_20230910_0,-122.66_67.54,1.3,"POLYGON ((-122.6898317821216 67.52491454207258, -122.62402874481963 67.52491454207258, -122.62402874481963 67.55008121013609, -122.6898317821216 67.55008121013609, -122.6898317821216 67.52491454207258))",[],-,grassland,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.69_50.46_1.3_20230910_0,-122.69_50.46,1.3,"POLYGON ((-122.70972663763098 50.450081639215064, -122.67082037876823 50.450081639215064, -122.67082037876823 50.47491634603918, -122.70972663763098 50.47491634603918, -122.70972663763098 50.450081639215064))","[(37690, '2021-07-29', '2021-08-02')]",-,needletree,mixedtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.70_38.76_1.3_20230910_0,-122.70_38.76,1.3,"POLYGON ((-122.71981837886153 38.74468666159828, -122.68851032608916 38.74468666159828, -122.68851032608916 38.7692010066414, -122.71981837886153 38.7692010066414, -122.71981837886153 38.74468666159828))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.73_50.21_1.3_20230910_0,-122.73_50.21,1.3,"POLYGON ((-122.74850030049173 50.20008974630114, -122.70982461309433 50.20008974630114, -122.70982461309433 50.22490825446876, -122.74850030049173 50.22490825446876, -122.74850030049173 50.20008974630114))","[(10854, '2017-08-08', '2017-08-13')]",-,soil,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.76_66.94_1.3_20230910_0,-122.76_66.94,1.3,"POLYGON ((-122.79452872586577 66.93049133067962, -122.73044437470239 66.93049133067962, -122.73044437470239 66.95561563775675, -122.79452872586577 66.95561563775675, -122.79452872586577 66.93049133067962))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.83_38.70_1.3_20230910_0,-122.83_38.70,1.3,"POLYGON ((-122.8420118290814 38.69192229456141, -122.81076132806722 38.69192229456141, -122.81076132806722 38.71640980829811, -122.8420118290814 38.71640980829811, -122.8420118290814 38.69192229456141))",[],-,grassland,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.83_38.97_1.3_20230910_0,-122.83_38.97,1.3,"POLYGON ((-122.8504082029523 38.95858588254567, -122.81903155895937 38.95858588254567, -122.81903155895937 38.98307953741886, -122.8504082029523 38.98307953741886, -122.8504082029523 38.95858588254567))",[],-,grassland,urban,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.83_67.44_1.3_20230910_0,-122.83_67.44,1.3,"POLYGON ((-122.85906835962898 67.42772045258467, -122.79368127011061 67.42772045258467, -122.79368127011061 67.45283084125674, -122.85906835962898 67.45283084125674, -122.85906835962898 67.42772045258467))",[],-,grassland,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.84_50.34_1.3_20230910_0,-122.84_50.34,1.3,"POLYGON ((-122.85964190207429 50.325102913747074, -122.82090516464251 50.325102913747074, -122.82090516464251 50.34989506269958, -122.85964190207429 50.34989506269958, -122.85964190207429 50.325102913747074))","[(10854, '2017-08-08', '2017-08-13')]",-,needletree,mixedtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.85_39.02_1.3_20230910_0,-122.85_39.02,1.3,"POLYGON ((-122.86986148714992 39.005809437387306, -122.83846715195197 39.005809437387306, -122.83846715195197 39.03030042224035, -122.86986148714992 39.03030042224035, -122.86986148714992 39.005809437387306))",[],-,grassland,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.85_67.19_1.3_20230910_0,-122.85_67.19,1.3,"POLYGON ((-122.88371748434474 67.18050397387206, -122.81903276447441 67.18050397387206, -122.81903276447441 67.20560292368843, -122.88371748434474 67.20560292368843, -122.88371748434474 67.18050397387206))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.85_67.28_1.3_20230910_0,-122.85_67.28,1.3,"POLYGON ((-122.88661557795098 67.26939270583584, -122.82169000365826 67.26939270583584, -122.82169000365826 67.29449194987873, -122.88661557795098 67.29449194987873, -122.88661557795098 67.26939270583584))",[],-,grassland,needletree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.86_67.06_1.3_20230910_0,-122.86_67.06,1.3,"POLYGON ((-122.8946435591117 67.04717335541177, -122.8303292380812 67.04717335541177, -122.8303292380812 67.07226690154077, -122.8946435591117 67.07226690154077, -122.8946435591117 67.04717335541177))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.88_50.74_1.3_20230910_0,-122.88_50.74,1.3,"POLYGON ((-122.89591847713652 50.72510307632416, -122.85685061252259 50.72510307632416, -122.85685061252259 50.74989486238077, -122.89591847713652 50.74989486238077, -122.89591847713652 50.72510307632416))","[(15166, '2018-08-07', '2018-08-12')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.88_50.96_1.3_20230910_0,-122.88_50.96,1.3,"POLYGON ((-122.9015718144383 50.95010124442888, -122.86230826273741 50.95010124442888, -122.86230826273741 50.97489667468152, -122.9015718144383 50.97489667468152, -122.9015718144383 50.95010124442888))","[(15166, '2018-08-07', '2018-08-12')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.89_49.97_1.3_20230910_0,-122.89_49.97,1.3,"POLYGON ((-122.91225127127085 49.95289198999908, -122.87385152817254 49.95289198999908, -122.87385152817254 49.977661570149934, -122.91225127127085 49.977661570149934, -122.91225127127085 49.95289198999908))","[(15166, '2018-08-07', '2018-08-12'), (37690, '2021-07-29', '2021-08-02')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.89_50.09_1.3_20230910_0,-122.89_50.09,1.3,"POLYGON ((-122.91230263484182 50.07511278817173, -122.87380010729802 50.07511278817173, -122.87380010729802 50.09988520204065, -122.91230263484182 50.09988520204065, -122.91230263484182 50.07511278817173))","[(15166, '2018-08-07', '2018-08-12')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.91_50.33_1.3_20230910_0,-122.91_50.33,1.3,"POLYGON ((-122.92906723504427 50.31400111672337, -122.89036871252968 50.31400111672337, -122.89036871252968 50.338774631814694, -122.92906723504427 50.338774631814694, -122.92906723504427 50.31400111672337))","[(15166, '2018-08-07', '2018-08-12'), (37690, '2021-07-29', '2021-08-02')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.93_66.95_1.3_20230910_0,-122.93_66.95,1.3,"POLYGON ((-122.96669091348436 66.93885246488938, -122.90272657617147 66.93885246488938, -122.90272657617147 66.96392113354136, -122.96669091348436 66.96392113354136, -122.96669091348436 66.93885246488938))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.94_50.84_1.3_20230910_0,-122.94_50.84,1.3,"POLYGON ((-122.95983772208362 50.82511045871835, -122.92070909377152 50.82511045871835, -122.92070909377152 50.84988746341681, -122.95983772208362 50.84988746341681, -122.95983772208362 50.82511045871835))","[(37690, '2021-07-29', '2021-08-02'), (10854, '2017-08-08', '2017-08-13')]",-,needletree,mixedtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.95_50.07_1.3_20230910_0,-122.95_50.07,1.3,"POLYGON ((-122.97339302397236 50.05567663178794, -122.93493194347312 50.05567663178794, -122.93493194347312 50.08043247228454, -122.97339302397236 50.08043247228454, -122.97339302397236 50.05567663178794))","[(37690, '2021-07-29', '2021-08-02')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-122.96_50.59_1.3_20230910_0,-122.96_50.59,1.3,"POLYGON ((-122.9791690944322 50.57511588179486, -122.94026672352408 50.57511588179486, -122.94026672352408 50.599882058762155, -122.9791690944322 50.599882058762155, -122.9791690944322 50.57511588179486))","[(15166, '2018-08-07', '2018-08-12'), (37690, '2021-07-29', '2021-08-02')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-123.02_38.84_1.3_20230910_0,-123.02_38.84,1.3,"POLYGON ((-123.03368626988808 38.83082908603689, -123.00242018190926 38.83082908603689, -123.00242018190926 38.855280766433985, -123.03368626988808 38.855280766433985, -123.03368626988808 38.83082908603689))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-123.02_50.19_1.3_20230910_0,-123.02_50.19,1.3,"POLYGON ((-123.03732150371572 50.18068365484, -122.99878118064004 50.18068365484, -122.99878118064004 50.205425430914445, -123.03732150371572 50.205425430914445, -123.03732150371572 50.18068365484))","[(15166, '2018-08-07', '2018-08-12')]",-,needletree,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
mc_-123.02_50.92_1.3_20230910_0,-123.02_50.92,1.3,"POLYGON ((-123.03763568050834 50.9084532647072, -122.99846664862334 50.9084532647072, -122.99846664862334 50.93321130041329, -123.03763568050834 50.93321130041329, -123.03763568050834 50.9084532647072))","[(10854, '2017-08-08', '2017-08-13')]",-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,North_America
